DATE,Wind,Precip,Snow,SnowDepth,Temp,TempHigh,TempLow,FastestWindDirection,FastestWindSpeed
1/1/16,12.75,0,0,0,31,35,29,250,23
1/2/16,8.5,0,0,0,30,36,26,220,17
1/3/16,10.74,0.01,0.1,0,32,34,28,210,17
1/4/16,12.97,0.03,0.6,0,26,28,12,320,25.9
1/5/16,2.46,0,0,0,15,27,7,150,8.9
1/6/16,1.34,0,0,0,23,41,10,230,10.1
1/7/16,1.57,0,0,0,29,47,16,80,8.1
1/8/16,3.13,0.28,0,0,30,41,22,150,8.9
1/9/16,7.38,0.05,0,0,45,54,39,130,17
1/10/16,16.11,0.49,0.4,0,42,48,19,280,36
1/11/16,10.51,0.01,0.1,0,19,22,13,280,21.9
1/12/16,14.76,0.23,4.7,1.2,24,31,12,280,31.1
1/13/16,8.5,0,0.1,3.9,11,19,3,240,18.1
1/14/16,7.61,0,0,2,28,43,19,220,16.1
1/15/16,6.71,0.12,0,1.2,42,49,36,190,16.1
1/16/16,10.51,0.03,0,0,38,41,30,290,21
1/17/16,10.29,0.05,0.9,0,29,30,9,300,28
1/18/16,12.75,0,0,1.2,10,13,5,280,21.9
1/19/16,8.05,0,0.1,1.2,10,18,5,290,18.1
1/20/16,3.36,0.06,2,1.2,12,19,4,300,14.1
1/21/16,4.7,0,0,2,16,22,10,290,12.1
1/22/16,7.83,0.32,2.9,2,17,23,10,50,18.1
1/23/16,12.08,0.1,2,3.9,21,29,12,340,21
1/24/16,4.7,0,0,3.1,17,28,7,230,15
1/25/16,5.37,0,0,2,27,44,15,190,13
1/26/16,12.97,0,0,1.2,43,50,32,240,23.9
1/27/16,8.28,0,0,0,31,33,21,270,18.1
1/28/16,8.72,0,0,0,28,43,20,210,21
1/29/16,13.42,0.01,0.7,0,32,36,19,310,28
1/30/16,8.5,0,0,0,32,55,17,210,21
1/31/16,9.84,0,0,0,53,61,48,210,23.9
2/1/16,8.95,0.05,0,0,49,60,30,290,23
2/2/16,8.95,0,0,0,35,50,24,120,21
2/3/16,12.3,0.47,0,0,52,62,41,320,23.9
2/4/16,7.61,0,0,0,40,41,29,280,18.1
2/5/16,8.28,0.01,0.2,0,30,36,25,300,19.9
2/6/16,6.71,0,0,0,33,43,25,250,15
2/7/16,4.92,0,0,0,35,51,21,210,15
2/8/16,6.71,0.04,0,0,37,44,30,210,21
2/9/16,7.38,0.17,2,0,31,32,24,250,17
2/10/16,11.63,0.1,2.5,1.2,22,24,14,270,21
2/11/16,11.63,0.01,0.2,3.9,15,18,8,290,25.1
2/12/16,7.16,0.02,1,3.1,12,20,4,290,28
2/13/16,15.43,0.01,0.8,3.1,12,15,2,290,28
2/14/16,3.8,0,0,3.1,7,19,-2,100,13
2/15/16,7.83,0.27,0.1,2,24,34,19,120,15
2/16/16,10.07,0.81,1.5,1.2,33,35,30,310,19.9
2/17/16,8.05,0.03,0.6,1.2,31,34,23,300,16.1
2/18/16,3.36,0,0,2,24,33,11,20,13
2/19/16,11.18,0,0,1.2,36,59,24,240,25.9
2/20/16,14.76,0,0,0,58,67,48,230,30
2/21/16,6.04,0,0,0,48,55,35,360,21
2/22/16,6.71,0,0,0,38,49,29,50,14.1
2/23/16,8.5,0,0,0,41,53,33,110,16.1
2/24/16,11.18,1.01,0,0,45,62,39,120,21.9
2/25/16,16.78,0.1,0.5,0,38,45,27,310,31.1
2/26/16,14.54,0,0.1,0,27,31,22,310,30
2/27/16,9.17,0,0,0,30,41,27,240,18.1
2/28/16,11.86,0,0,0,46,63,35,220,25.9
2/29/16,13.42,0.04,0,0,49,59,36,300,35.1
3/1/16,10.51,0.31,0,0,46,65,30,290,33.1
3/2/16,15.66,0,0,0,33,38,24,300,33.1
3/3/16,5.14,0.04,0.7,0,27,34,18,150,12.1
3/4/16,5.82,0.08,1,2,31,33,29,340,13
3/5/16,3.36,0,0,0,33,41,29,160,8.9
3/6/16,4.92,0,0,0,36,40,31,210,12.1
3/7/16,7.83,0,0,0,44,66,29,230,18.1
3/8/16,7.16,0,0,0,59,71,51,230,18.1
3/9/16,8.5,0,0,0,62,74,48,230,23
3/10/16,5.82,0.55,0,0,62,65,55,350,19.9
3/11/16,7.61,0.05,0,0,50,55,40,330,19.9
3/12/16,2.91,0,0,0,49,68,32,300,10.1
3/13/16,7.83,0.23,0,0,55,59,50,130,21
3/14/16,8.28,0.73,0,0,58,73,51,110,21.9
3/15/16,5.14,0,0,0,54,59,50,280,15
3/16/16,11.18,0,0,0,57,68,49,240,30
3/17/16,10.74,0,0,0,54,60,41,290,30
3/18/16,12.97,0,0,0,48,60,35,300,35.1
3/19/16,5.82,0.01,0,0,37,40,32,10,15
3/20/16,6.26,0.07,0.4,0,36,37,32,90,15
3/21/16,9.62,0,0,0,34,44,25,290,25.1
3/22/16,8.95,0,0,0,42,60,28,210,21.9
3/23/16,8.72,0,0,0,60,68,53,230,23
3/24/16,11.63,0.09,0,0,62,75,51,230,31.1
3/25/16,11.18,0.18,0,0,49,59,34,290,23
3/26/16,3.8,0,0,0,41,59,33,30,12.1
3/27/16,6.49,0,0,0,53,76,34,150,19.9
3/28/16,14.99,0.49,0,0,54,60,39,290,29.1
3/29/16,9.62,0,0,0,43,53,34,10,19.9
3/30/16,6.71,0,0,0,47,69,29,200,19.9
3/31/16,11.63,0,0,0,65,72,61,210,23
4/1/16,10.51,0.08,0,0,62,68,45,330,29.1
4/2/16,15.43,0.18,0.6,0,46,52,32,320,35.1
4/3/16,13.87,0.02,0.2,0,34,52,25,320,32
4/4/16,15.66,0.13,0,0,47,55,27,220,25.1
4/5/16,6.26,0,0.1,0,31,42,23,360,16.1
4/6/16,10.29,0,0,0,42,67,29,190,23.9
4/7/16,12.53,0.15,0,0,49,53,35,290,31.1
4/8/16,11.86,0.12,0.7,1.2,38,47,31,300,23
4/9/16,14.32,0.18,1.5,0,34,35,24,310,30
4/10/16,6.71,0.01,0,0,29,51,19,150,15
4/11/16,11.41,0.7,0,0,53,65,48,210,23.9
4/12/16,10.96,0.02,0,0,46,50,36,310,21.9
4/13/16,5.82,0,0,0,42,56,29,110,13
4/14/16,6.04,0,0,0,51,67,37,110,15
4/15/16,6.71,0,0,0,57,71,44,110,14.1
4/16/16,3.58,0,0,0,60,74,42,90,10.1
4/17/16,3.36,0,0,0,64,81,45,340,13
4/18/16,4.92,0,0,0,67,80,49,290,16.1
4/19/16,9.62,0,0,0,65,73,52,360,18.1
4/20/16,8.05,0,0,0,59,74,46,100,16.1
4/21/16,6.04,0,0,0,66,75,57,320,23
4/22/16,5.37,0.11,0,0,62,68,55,340,18.1
4/23/16,11.86,0,0,0,55,61,47,360,18.1
4/24/16,2.91,0,0,0,53,70,37,280,10.1
4/25/16,5.59,0,0,0,62,80,41,240,19.9
4/26/16,12.3,0.12,0,0,70,77,49,320,28
4/27/16,6.26,0,0,0,54,67,45,10,12.1
4/28/16,6.71,0.21,0,0,53,55,47,20,10.1
4/29/16,6.71,0,0,0,49,57,46,340,14.1
4/30/16,5.82,0.22,0,0,54,66,45,130,15
5/1/16,6.49,0.28,0,0,61,74,54,10,14.1
5/2/16,8.72,0.67,0,0,60,67,51,310,18.1
5/3/16,6.71,0,0,0,54,64,47,310,15
5/4/16,3.58,0.04,0,0,56,63,49,300,15
5/5/16,8.28,0.05,0,0,54,65,49,360,19.9
5/6/16,12.3,0,0,0,57,70,50,340,28
5/7/16,4.92,0.12,0,0,58,73,45,310,17
5/8/16,10.74,0,0,0,58,65,46,280,23.9
5/9/16,4.92,0,0,0,54,56,48,230,13
5/10/16,5.82,0.22,0,0,56,69,51,250,16.1
5/11/16,3.13,0.01,0,0,63,74,57,40,8.9
5/12/16,5.14,0.25,0,0,65,79,54,220,30
5/13/16,10.07,0.16,0,0,65,70,55,280,21.9
5/14/16,11.63,0.27,0,0,54,57,42,290,28
5/15/16,13.65,0.01,0,0,44,50,38,320,32
5/16/16,7.16,0,0,0,48,63,35,280,16.1
5/17/16,3.58,0,0,0,56,62,51,360,10.1
5/18/16,5.82,0.14,0,0,55,60,46,60,13
5/19/16,4.7,0,0,0,55,70,42,350,12.1
5/20/16,6.71,0.03,0,0,60,74,42,140,14.1
5/21/16,8.05,1.09,0,0,59,58,52,360,13
5/22/16,6.93,0.26,0,0,55,68,50,100,23.9
5/23/16,4.25,0.01,0,0,61,79,49,40,18.1
5/24/16,6.04,0,0,0,66,80,51,300,18.1
5/25/16,4.92,0,0,0,71,82,59,210,14.1
5/26/16,6.93,0,0,0,74,82,67,210,15
5/27/16,5.82,0,0,0,76,87,66,210,17
5/28/16,4.25,0,0,0,78,88,66,240,13
5/29/16,3.36,0,0,0,76,82,63,120,21
5/30/16,4.47,0,0,0,71,83,61,330,13
5/31/16,3.58,0,0,0,74,87,59,350,15
6/1/16,4.92,0,0,0,76,88,60,280,14.1
6/2/16,5.59,0.25,0,0,76,85,68,240,8.1
6/3/16,3.8,0.08,0,0,74,84,66,290,16.1
6/4/16,3.58,0.05,0,0,74,80,67,130,10.1
6/5/16,8.5,0.26,0,0,71,76,65,270,19.9
6/6/16,8.5,0.65,0,0,69,81,62,310,23
6/7/16,9.4,0,0,0,65,72,56,340,28
6/8/16,12.3,0.01,0,0,59,66,50,310,28
6/9/16,8.28,0,0,0,60,72,49,300,23
6/10/16,4.03,0,0,0,68,81,56,280,12.1
6/11/16,10.74,0,0,0,78,90,70,290,23.9
6/12/16,14.09,0,0,0,76,80,59,310,25.9
6/13/16,8.05,0,0,0,64,77,50,10,17
6/14/16,4.47,0,0,0,67,80,58,80,13
6/15/16,4.25,0.2,0,0,74,87,64,250,18.1
6/16/16,5.82,1.07,0,0,72,78,67,360,38
6/17/16,7.61,0.01,0,0,71,82,66,90,15
6/18/16,4.47,0,0,0,74,86,61,80,13
6/19/16,5.14,0,0,0,75,84,63,270,14.1
6/20/16,7.16,0,0,0,76,89,63,230,15
6/21/16,8.5,0,0,0,79,85,65,320,19.9
6/22/16,7.38,0,0,0,71,83,60,280,15
6/23/16,5.14,0.51,0,0,70,72,68,190,12.1
6/24/16,5.82,0,0,0,73,84,66,20,16.1
6/25/16,4.47,0,0,0,75,87,63,130,12.1
6/26/16,6.04,0,0,0,79,92,65,220,14.1
6/27/16,5.37,0.01,0,0,79,89,72,290,13
6/28/16,9.62,0,0,0,76,82,62,330,19.9
6/29/16,5.82,0,0,0,65,74,54,340,14.1
6/30/16,2.01,0,0,0,68,81,54,120,10.1
7/1/16,6.71,0.13,0,0,70,81,58,310,23
7/2/16,3.13,0,0,0,65,73,55,350,13
7/3/16,2.24,0,0,0,65,75,55,100,12.1
7/4/16,4.03,0.23,0,0,69,76,62,150,12.1
7/5/16,5.59,0.05,0,0,74,86,69,280,14.1
7/6/16,5.59,0.09,0,0,78,87,69,280,25.9
7/7/16,7.16,0.01,0,0,76,86,69,350,16.1
7/8/16,7.83,0,0,0,76,86,68,230,17
7/9/16,10.51,0,0,0,77,83,67,290,23
7/10/16,6.71,0,0,0,72,84,61,320,15
7/11/16,2.01,0,0,0,74,88,60,300,10.1
7/12/16,5.14,0,0,0,78,90,64,210,15
7/13/16,7.83,0,0,0,79,88,73,310,25.9
7/14/16,9.84,0.41,0,0,78,88,69,210,25.9
7/15/16,8.72,0,0,0,76,85,70,230,16.1
7/16/16,5.82,0,0,0,75,84,66,360,17
7/17/16,5.82,0,0,0,74,86,62,210,16.1
7/18/16,8.05,0.01,0,0,79,87,74,300,18.1
7/19/16,6.71,0,0,0,78,87,67,330,17
7/20/16,3.58,0,0,0,74,85,58,300,12.1
7/21/16,4.7,0,0,0,75,91,58,280,16.1
7/22/16,8.05,0.5,0,0,79,88,69,20,23.9
7/23/16,4.47,0,0,0,80,92,71,360,13
7/24/16,4.47,0.36,0,0,78,91,68,300,38.9
7/25/16,7.38,0.02,0,0,80,93,71,310,25.9
7/26/16,4.47,0,0,0,79,89,70,20,12.1
7/27/16,2.46,0,0,0,78,90,69,60,6
7/28/16,2.68,0.38,0,0,74,76,67,210,10.1
7/29/16,2.24,0,0,0,72,85,64,20,8.9
7/30/16,2.68,0.85,0,0,73,81,67,260,13
7/31/16,3.58,0.08,0,0,72,85,64,350,13
8/1/16,3.36,0.03,0,0,76,87,67,50,18.1
8/2/16,3.8,0,0,0,75,88,65,40,10.1
8/3/16,4.92,0,0,0,77,87,66,150,15
8/4/16,6.71,0,0,0,76,84,71,130,16.1
8/5/16,7.38,0.11,0,0,77,87,67,200,14.1
8/6/16,8.95,0.08,0,0,78,83,64,330,18.1
8/7/16,4.7,0,0,0,72,85,59,360,16.1
8/8/16,4.92,0,0,0,74,85,65,150,13
8/9/16,6.49,0,0,0,77,88,66,150,17
8/10/16,5.14,0.01,0,0,80,87,75,240,15
8/11/16,3.8,0.02,0,0,80,91,73,280,19.9
8/12/16,5.59,0.81,0,0,80,90,76,290,23
8/13/16,6.49,0.26,0,0,81,90,75,300,21
8/14/16,5.37,0.42,0,0,76,81,70,210,13
8/15/16,2.91,0.11,0,0,73,80,69,260,8.1
8/16/16,9.62,0.32,0,0,78,88,71,290,28
8/17/16,4.25,0.47,0,0,73,76,69,290,8.9
8/18/16,6.26,0,0,0,74,85,67,250,15
8/19/16,3.36,0,0,0,74,85,64,170,12.1
8/20/16,6.71,0,0,0,77,86,69,210,15
8/21/16,8.95,0.2,0,0,75,77,63,290,19.9
8/22/16,5.59,0,0,0,68,77,58,300,12.1
8/23/16,2.46,0,0,0,69,81,56,180,12.1
8/24/16,5.59,0,0,0,72,85,60,190,17
8/25/16,8.72,0.37,0,0,78,88,72,340,19.9
8/26/16,5.37,0,0,0,79,87,69,290,14.1
8/27/16,3.36,0,0,0,77,89,65,160,10.1
8/28/16,3.8,0,0,0,80,89,70,310,31.1
8/29/16,4.92,0,0,0,75,87,66,360,12.1
8/30/16,2.24,0,0,0,74,88,60,60,8.1
8/31/16,2.24,0.08,0,0,73,85,61,20,13
9/1/16,11.18,0,0,0,70,79,62,350,21.9
9/2/16,7.61,0,0,0,66,77,57,50,18.1
9/3/16,5.59,0,0,0,68,79,57,30,13
9/4/16,2.01,0,0,0,68,83,53,120,10.1
9/5/16,1.79,0,0,0,71,86,56,310,12.1
9/6/16,4.92,0,0,0,74,88,62,290,23
9/7/16,6.71,0.19,0,0,78,87,71,240,23
9/8/16,8.95,0.05,0,0,80,88,73,210,21.9
9/9/16,3.8,0.65,0,0,75,80,71,270,8.9
9/10/16,9.84,0.13,0,0,78,89,67,300,38
9/11/16,6.93,0,0,0,68,75,59,300,16.1
9/12/16,2.46,0,0,0,66,79,51,130,8.9
9/13/16,3.8,0,0,0,71,83,58,280,14.1
9/14/16,5.82,0.05,0,0,68,81,58,360,29.1
9/15/16,6.71,0,0,0,65,75,56,50,12.1
9/16/16,5.14,0,0,0,67,82,54,120,14.1
9/17/16,7.16,0.06,0,0,72,81,65,210,17
9/18/16,4.7,0.01,0,0,72,75,68,210,15
9/19/16,2.91,0,0,0,71,83,62,40,12.1
9/20/16,2.24,0,0,0,71,86,58,40,8.9
9/21/16,2.68,0,0,0,72,86,57,330,12.1
9/22/16,2.01,0,0,0,72,87,58,140,10.1
9/23/16,4.47,0,0,0,73,88,59,280,14.1
9/24/16,8.28,0,0,0,70,75,57,10,14.1
9/25/16,3.8,0,0,0,62,76,50,40,8.1
9/26/16,5.37,0.01,0,0,63,78,52,300,21.9
9/27/16,7.38,0,0,0,61,72,52,210,21
9/28/16,8.72,0,0,0,61,76,47,120,23
9/29/16,9.84,1.43,0,0,61,67,56,110,21.9
9/30/16,10.51,0.5,0,0,59,66,56,100,21
10/1/16,3.36,0.37,0,0,61,71,55,280,19.9
10/2/16,4.47,0.11,0,0,61,68,56,310,15
10/3/16,1.12,0,0,0,59,70,50,40,8.9
10/4/16,6.04,0,0,0,60,73,50,130,15
10/5/16,6.93,0,0,0,62,71,53,120,14.1
10/6/16,3.8,0,0,0,61,76,49,90,10.1
10/7/16,6.49,0.1,0,0,62,75,50,150,16.1
10/8/16,7.16,0.01,0,0,62,64,45,330,21
10/9/16,9.4,0,0,0,51,61,42,330,21
10/10/16,3.13,0,0,0,50,62,39,10,10.1
10/11/16,2.91,0,0,0,50,64,36,140,12.1
10/12/16,4.92,0,0,0,58,74,44,200,14.1
10/13/16,8.95,0,0,0,59,64,42,330,21.9
10/14/16,3.13,0,0,0,47,61,33,120,13
10/15/16,4.03,0,0,0,53,75,37,200,14.1
10/16/16,6.26,0,0,0,66,77,59,250,18.1
10/17/16,7.61,0.31,0,0,68,78,61,210,17
10/18/16,10.29,0,0,0,70,79,62,210,23
10/19/16,4.7,0.06,0,0,71,75,63,310,12.1
10/20/16,6.71,1.25,0,0,67,79,60,310,36
10/21/16,14.09,1.26,0,0,55,60,46,320,23
10/22/16,13.65,0.02,0,0,45,49,41,290,28
10/23/16,10.07,0,0,0,49,64,41,280,21
10/24/16,12.08,0,0,0,55,61,45,300,23.9
10/25/16,7.38,0,0,0,46,55,38,290,17
10/26/16,4.92,0,0,0,40,48,31,60,13
10/27/16,10.96,0.16,0,0,51,61,44,300,25.9
10/28/16,5.14,0.03,0,0,46,54,42,300,10.1
10/29/16,8.5,0,0,0,56,75,42,230,21
10/30/16,11.18,0.26,0,0,65,71,47,310,28
10/31/16,4.92,0,0,0,47,52,40,20,15
11/1/16,4.92,0,0,0,53,77,39,210,15
11/2/16,6.93,0,0,0,68,80,57,270,16.1
11/3/16,10.96,0.14,0,0,65,68,50,320,21
11/4/16,6.71,0,0,0,51,57,39,330,18.1
11/5/16,4.25,0,0,0,48,62,36,250,13
11/6/16,1.57,0,0,0,52,65,41,290,10.1
11/7/16,1.57,0,0,0,51,69,37,100,8.9
11/8/16,4.25,0.07,0,0,51,66,36,270,15
11/9/16,11.18,0.05,0,0,51,53,41,340,23
11/10/16,8.5,0,0,0,46,59,37,230,18.1
11/11/16,12.3,0,0,0,50,58,35,350,29.1
11/12/16,2.24,0,0,0,39,49,27,300,10.1
11/13/16,3.36,0,0,0,41,55,30,300,12.1
11/14/16,2.91,0,0,0,43,58,27,210,13
11/15/16,1.57,0,0,0,45,59,33,290,13
11/16/16,6.71,0,0,0,49,56,39,320,16.1
11/17/16,2.46,0,0,0,44,61,32,150,8.9
11/18/16,3.58,0,0,0,54,74,40,180,13
11/19/16,12.3,0.24,0.5,0,51,60,33,290,30
11/20/16,18.34,0.08,1.6,1.2,33,34,30,290,29.1
11/21/16,15.43,0,0,0,31,36,28,290,30
11/22/16,5.37,0,0,0,31,39,23,320,17
11/23/16,3.36,0,0,0,33,45,23,90,8.9
11/24/16,4.92,0.22,0,0,46,51,41,270,13
11/25/16,5.82,0,0,0,45,46,38,290,14.1
11/26/16,8.72,0.01,0,0,39,45,37,290,19.9
11/27/16,4.92,0,0,0,40,46,32,280,14.1
11/28/16,5.82,0,0,0,40,52,30,110,15
11/29/16,6.71,0.17,0,0,54,64,47,140,15
11/30/16,8.28,0.45,0,0,53,60,47,300,35.1
12/1/16,10.96,0,0,0,44,48,38,270,23.9
12/2/16,10.51,0,0,0,38,41,35,280,17
12/3/16,7.38,0,0,0,38,39,36,290,16.1
12/4/16,5.14,0.09,0,0,37,42,32,110,15
12/5/16,8.05,0.03,0,0,41,44,31,270,21
12/6/16,9.62,0.37,0,0,37,44,32,120,19.9
12/7/16,8.05,0,0,0,39,43,35,290,23
12/8/16,11.63,0,0,0,33,35,24,280,23.9
12/9/16,10.74,0,0,0,25,28,23,270,16.1
12/10/16,8.05,0,0.1,0,26,29,23,260,17
12/11/16,6.49,0.38,1.2,1.2,26,35,23,120,14.1
12/12/16,11.18,0.27,0,0,38,43,30,290,23.9
12/13/16,2.68,0.29,3.8,0,30,33,26,300,14.1
12/14/16,10.96,0,0,3.9,26,31,17,280,23.9
12/15/16,12.08,0,0,3.9,15,19,7,280,25.1
12/16/16,6.26,0,0,2,10,23,5,140,12.1
12/17/16,6.71,0.84,0,2,31,61,23,210,21.9
12/18/16,13.42,0.76,0.1,0,42,62,22,320,29.1
12/19/16,2.01,0,0,0,23,26,16,10,8.9
12/20/16,5.37,0,0,0,23,36,14,200,13
12/21/16,6.71,0,0,0,31,36,27,200,13
12/22/16,9.17,0,0,0,36,41,34,280,17
12/23/16,5.59,0,0,0,34,40,29,270,13
12/24/16,9.4,0.01,0,0,42,49,37,210,19.9
12/25/16,6.04,0,0,0,36,39,31,50,13
12/26/16,10.51,0.08,0,0,44,66,34,200,28
12/27/16,12.3,0.07,0,0,51,66,36,270,28
12/28/16,8.28,0,0,0,36,41,31,280,21.9
12/29/16,11.18,0.18,0.1,0,35,39,31,280,25.9
12/30/16,14.09,0.04,0.7,1.2,30,31,25,300,30
12/31/16,11.41,0.02,0,0,31,43,23,210,25.9
1/1/17,4.47,0.01,0,0,37,44,30,280,23
1/2/17,6.93,0.1,0,0,41,47,36,110,13
1/3/17,6.93,0.98,0,0,45,49,42,300,19.9
1/4/17,16.78,0,0,0,39,43,22,270,27.1
1/5/17,8.5,0.09,1.7,0,21,22,17,280,17
1/6/17,6.26,0,0.2,2,14,17,5,300,15
1/7/17,8.05,0,0,1.2,10,17,5,280,19.9
1/8/17,10.96,0,0,1.2,11,16,6,280,25.1
1/9/17,6.26,0,0,1.2,14,28,4,210,15
1/10/17,11.86,0.16,0.5,1.2,30,50,23,200,28
1/11/17,10.74,0.16,0,0,48,58,38,210,32
1/12/17,15.43,0.4,0,0,59,66,36,210,30
1/13/17,9.17,0,0,0,36,36,28,340,16.1
1/14/17,4.03,0.01,0,0,30,35,27,50,10.1
1/15/17,2.24,0,0,0,30,34,23,330,8.9
1/16/17,1.34,0,0,0,30,38,23,50,6.9
1/17/17,8.05,0.05,0,0,46,62,37,280,21
1/18/17,9.62,0.01,0,0,45,50,38,290,21.9
1/19/17,4.25,0,0,0,39,42,31,240,10.1
1/20/17,4.47,0.22,0,0,41,56,32,220,14.1
1/21/17,4.03,0.01,0,0,52,64,38,210,16.1
1/22/17,5.59,0.01,0,0,54,62,47,110,15
1/23/17,10.96,0.77,0.3,0,48,50,33,60,21
1/24/17,9.62,0.03,0,0,37,40,36,310,19.9
1/25/17,7.83,0.04,0,0,42,52,37,280,16.1
1/26/17,13.2,0.15,0,0,41,51,32,240,23
1/27/17,11.41,0.06,1.3,0,31,32,28,270,25.1
1/28/17,12.3,0.03,0.3,1.2,29,33,27,290,23.9
1/29/17,8.05,0.03,0.3,1.2,30,32,27,260,13
1/30/17,10.07,0.06,1.4,1.2,26,28,22,300,25.1
1/31/17,11.86,0.16,1.5,1.2,30,39,23,250,21
2/1/17,9.17,0.02,0,0,37,38,34,290,21.9
2/2/17,10.51,0.01,0.3,0,33,34,22,310,21.9
2/3/17,9.84,0,0,0,22,26,18,290,21.9
2/4/17,7.61,0,0,0,21,31,13,230,17
2/5/17,10.07,0,0,0,34,45,25,230,21.9
2/6/17,4.92,0.06,0,0,39,54,25,210,17
2/7/17,11.41,0.45,0,0,52,63,41,210,21.9
2/8/17,11.63,0.27,3.2,0,48,56,29,350,25.1
2/9/17,15.21,0.09,2,3.1,26,29,18,300,31.1
2/10/17,8.05,0,0,3.1,19,31,14,290,19.9
2/11/17,5.82,0,0,0,42,57,30,230,15
2/12/17,14.99,0.22,0,0,48,57,35,300,40.9
2/13/17,13.87,0.01,0.2,0,35,39,26,290,32
2/14/17,8.72,0,0,0,35,50,25,230,21.9
