DATE,Wind,Precip,Snow,SnowDepth,Temp,TempHigh,TempLow,FastestWindDirection,FastestWindSpeed
8/29/21,3.8,0.54,0,0,77,88,71,310,31.1
8/30/21,5.14,0.04,0,0,74,83,69,270,15
8/31/21,2.91,0.99,0,0,71,75,67,230,18.1
9/1/21,9.17,2.31,0,0,67,68,59,20,18.1
9/2/21,6.93,0,0,0,64,75,52,320,18.1
9/3/21,3.58,0,0,0,61,74,49,350,12.1
9/4/21,2.46,0.02,0,0,67,77,59,250,8.1
9/5/21,4.92,0.28,0,0,68,74,59,300,10.1
9/6/21,7.38,0,0,0,66,78,57,300,19.9
9/7/21,5.37,0,0,0,67,80,55,220,17
9/8/21,6.26,0.31,0,0,68,72,60,220,16.1
9/9/21,7.38,0.05,0,0,65,73,55,300,21
9/10/21,5.82,0,0,0,62,72,53,300,14.1
9/11/21,6.49,0,0,0,62,76,51,210,17
9/12/21,10.51,0,0,0,72,82,66,210,18.1
9/13/21,6.93,0,0,0,74,79,68,230,14.1
9/14/21,6.93,0,0,0,74,84,65,210,16.1
9/15/21,6.93,0,0,0,73,75,62,10,16.1
9/16/21,4.92,0,0,0,66,80,59,110,10.1
9/17/21,3.36,0,0,0,72,83,64,170,10.1
9/18/21,4.03,0,0,0,74,85,64,10,12.1
9/19/21,2.68,0,0,0,72,82,63,90,10.1
9/20/21,6.93,0,0,0,71,84,59,140,16.1
9/21/21,6.93,0.1,0,0,70,76,65,140,14.1
9/22/21,10.51,0.82,0,0,69,82,59,210,25.9
9/23/21,9.62,0,0,0,57,60,52,220,23
9/24/21,7.61,0,0,0,58,70,50,230,18.1
9/25/21,6.04,0,0,0,58,70,47,180,16.1
9/26/21,7.38,0,0,0,58,71,48,240,18.1
9/27/21,10.07,0,0,0,65,78,55,210,21
9/28/21,8.5,0.04,0,0,68,74,55,360,15
9/29/21,3.8,0,0,0,60,70,50,10,10.1
9/30/21,4.03,0,0,0,57,68,45,360,13
10/1/21,1.12,0,0,0,56,69,42,260,6.9
10/2/21,2.24,0,0,0,57,74,43,210,8.9
10/3/21,5.14,0.02,0,0,65,70,60,210,16.1
10/4/21,4.7,0.03,0,0,68,76,61,290,17
10/5/21,2.91,0,0,0,66,78,56,100,10.1
10/6/21,4.7,0,0,0,69,79,61,130,13
10/7/21,4.92,0,0,0,69,80,62,200,10.1
10/8/21,4.47,0.02,0,0,69,77,62,150,8.9
10/9/21,7.38,0.16,0,0,66,69,61,130,17
10/10/21,6.49,0,0,0,66,76,58,120,13
10/11/21,7.61,0,0,0,66,77,57,130,17
10/12/21,4.92,0,0,0,66,75,57,190,13
10/13/21,3.13,0,0,0,65,72,54,270,12.1
10/14/21,2.91,0,0,0,63,78,52,170,8.9
10/15/21,4.25,0.46,0,0,71,80,64,200,15
10/16/21,11.41,0.34,0,0,62,66,50,280,23.9
10/17/21,8.95,0,0,0,51,58,47,310,23.9
10/18/21,8.72,0,0,0,51,63,42,320,23.9
10/19/21,5.82,0,0,0,52,70,37,300,19.9
10/20/21,5.59,0,0,0,58,70,47,210,15
10/21/21,8.5,0.31,0,0,59,70,48,280,30
10/22/21,5.14,0.06,0,0,51,52,48,330,13
10/23/21,3.36,0.09,0,0,47,51,44,330,10.1
10/24/21,4.7,0.76,0,0,51,59,46,130,14.1
10/25/21,7.61,0.03,0,0,60,68,53,210,18.1
10/26/21,17,0.01,0,0,50,56,44,320,25.9
10/27/21,5.82,0,0,0,48,53,44,320,13
10/28/21,8.5,0.15,0,0,53,65,45,130,21.9
10/29/21,9.17,1.19,0,0,53,54,47,100,21
10/30/21,2.01,0.2,0,0,50,56,46,340,6.9
10/31/21,9.84,0.01,0,0,52,59,49,280,18.1
11/1/21,8.5,0,0,0,48,52,38,310,28
11/2/21,6.93,0,0,0,44,49,34,290,19.9
11/3/21,4.7,0,0,0,38,46,29,310,16.1
11/4/21,2.46,0,0,0,36,48,26,360,8.9
11/5/21,1.12,0,0,0,36,48,25,330,10.1
11/6/21,1.12,0,0,0,38,54,25,140,8.1
11/7/21,1.57,0,0,0,40,59,27,290,12.1
11/8/21,3.8,0,0,0,47,65,33,210,12.1
11/9/21,4.25,0,0,0,56,67,45,210,15
11/10/21,4.03,0,0,0,53,62,45,340,12.1
11/11/21,8.95,0.11,0,0,54,71,43,160,21.9
11/12/21,9.84,0.04,0,0,53,56,41,210,28
11/13/21,9.84,0.07,0,0,40,44,32,260,18.1
11/14/21,9.17,0.19,0.3,0,35,37,32,220,17
11/15/21,10.74,0.03,0,0,35,41,33,290,23
11/16/21,4.47,0,0,0,36,43,34,110,8.1
11/17/21,7.16,0,0,0,49,68,33,210,21
11/18/21,10.51,0.12,0,0,52,61,36,270,19.9
11/19/21,8.28,0,0,0,34,36,28,280,28
11/20/21,3.8,0,0,0,34,47,23,170,15
11/21/21,4.7,0.11,0,0,42,48,34,190,16.1
11/22/21,10.07,0,0,0,38,43,29,310,23.9
11/23/21,6.49,0,0,0,29,36,22,320,16.1
11/24/21,3.36,0,0,0,31,45,21,170,12.1
11/25/21,9.17,0.05,0,0,44,49,39,220,17
11/26/21,16.33,0.02,0,0,35,43,27,310,28
11/27/21,6.71,0.07,0.6,0,30,35,27,280,15
11/28/21,9.17,0.02,0.1,0,36,41,30,300,25.1
11/29/21,8.72,0.02,0.1,0,33,39,30,290,18.1
11/30/21,8.72,0.03,0.4,0,36,47,30,270,19.9
12/1/21,5.82,0.04,0,0,39,47,28,230,15
12/2/21,15.21,0.01,0,0,49,57,43,330,28
12/3/21,4.92,0,0,0,41,43,36,300,16.1
12/4/21,6.49,0,0,0,39,51,31,290,19.9
12/5/21,5.82,0.03,0,0,36,55,26,190,15
12/6/21,13.87,0.41,0,0,50,56,29,290,31.1
12/7/21,5.82,0,0,0,27,29,22,300,14.1
12/8/21,6.04,0.01,0.1,0,28,31,25,280,15
12/9/21,5.14,0,0,0,29,40,21,120,17
12/10/21,4.25,0.04,0,0,47,57,40,200,13
12/11/21,17.22,0.87,0,0,56,63,37,270,35.1
12/12/21,8.5,0,0,0,36,45,29,290,21
12/13/21,6.04,0,0,0,38,49,28,210,16.1
12/14/21,3.58,0,0,0,38,50,27,110,12.1
12/15/21,7.38,0,0,0,46,57,40,130,15
12/16/21,11.86,0.03,0,0,58,64,49,220,23.9
12/17/21,4.25,0.07,0,0,44,49,33,260,17
12/18/21,8.5,0.42,0,0,41,56,35,300,23.9
12/19/21,9.62,0.02,0.1,0,34,36,30,10,18.1
12/20/21,4.92,0,0,0,32,40,25,210,10.1
12/21/21,3.8,0,0,0,32,43,22,160,13
12/22/21,12.75,0,0,0,32,35,21,300,25.1
12/23/21,7.38,0,0,0,26,48,19,230,17
12/24/21,8.5,0,0,0,48,57,46,220,17
12/25/21,11.41,0.63,0,0,55,58,43,350,19.9
12/26/21,7.38,0,0,0,42,48,33,310,14.1
12/27/21,8.5,0.41,0.1,0,37,54,32,310,21.9
12/28/21,6.93,0.41,0,0,44,50,37,320,25.9
12/29/21,4.92,0.02,0,0,44,50,39,340,13
12/30/21,2.91,0.02,0,0,45,52,42,280,13
12/31/21,4.92,0.01,0,0,48,52,46,230,10.1
1/1/22,6.04,0.89,0,0,53,58,43,320,19.9
1/2/22,11.63,0.05,0,0,40,43,27,320,18.1
1/3/22,10.96,0,0,0,25,27,20,10,19.9
1/4/22,5.59,0,0,0,26,38,18,130,14.1
1/5/22,14.76,0,0,0,40,49,29,240,28
1/6/22,7.83,0.15,1.5,0,25,29,17,270,23
1/7/22,10.96,0.17,0.9,1.2,18,21,13,280,19.9
1/8/22,5.82,0,0,2,17,35,6,120,15
1/9/22,12.75,0.48,0,0,37,42,24,300,28
1/10/22,14.32,0,0.1,0,22,24,17,290,25.9
1/11/22,8.72,0,0.1,0,17,25,12,310,21.9
1/12/22,8.5,0,0,0,32,43,25,230,19.9
1/13/22,3.8,0.04,0,0,37,42,34,130,14.1
1/14/22,10.96,0,0,0,33,35,23,330,19.9
1/15/22,7.61,0,0,0,20,23,14,360,16.1
1/16/22,9.17,0.3,3.5,0,18,30,12,30,18.1
1/17/22,17.9,0.37,5.7,7.1,25,30,24,290,31.1
1/18/22,9.84,0.01,0.3,7.9,27,29,24,280,19.9
1/19/22,10.29,0.01,0.1,5.1,35,45,26,330,21.9
1/20/22,12.75,0.02,0.5,3.9,26,31,12,350,19.9
1/21/22,4.7,0,0,3.9,14,20,5,40,12.1
1/22/22,6.26,0,0,3.9,11,25,-2,200,16.1
1/23/22,10.29,0.18,3.1,3.9,24,28,14,340,17
1/24/22,5.82,0.18,2.2,5.9,20,31,13,180,14.1
1/25/22,9.84,0,0,7.1,26,31,8,320,21.9
1/26/22,4.92,0,0,5.9,14,17,-1,290,14.1
1/27/22,6.49,0.01,0.1,5.9,11,31,-6,220,17
1/28/22,8.05,0.13,1.1,7.1,27,29,13,340,19.9
1/29/22,10.51,0,0,7.1,12,18,2,300,18.1
1/30/22,3.58,0,0,7.1,12,24,1,80,8.9
1/31/22,1.79,0,0,7.1,18,36,5,110,8.9
2/1/22,7.38,0,0,5.9,29,47,17,120,14.1
2/2/22,5.59,0.26,0,5.9,38,48,29,230,12.1
2/3/22,9.84,1.02,0.3,3.1,36,45,28,350,16.1
2/4/22,10.51,0.38,3,3.9,25,28,18,350,16.1
2/5/22,5.82,0.04,0.9,3.9,17,20,11,310,18.1
2/6/22,2.68,0,0,5.1,18,32,6,190,10.1
2/7/22,4.92,0,0,5.1,28,42,17,310,18.1
2/8/22,7.38,0.02,0.4,3.9,26,30,20,210,15
2/9/22,8.5,0,0,3.9,34,49,23,210,23
2/10/22,10.96,0,0,3.9,40,43,27,240,21.9
2/11/22,10.74,0.01,0,3.1,37,56,24,240,28
2/12/22,10.51,0.03,0,0,38,41,24,290,21.9
2/13/22,8.95,0,0.1,0,24,26,16,280,18.1
2/14/22,7.61,0,0.2,0,17,22,10,290,16.1
2/15/22,3.36,0,0,0,20,35,9,130,8.9
2/16/22,10.07,0,0,0,40,59,27,210,25.1
2/17/22,10.29,1.6,0,0,53,62,35,310,30
2/18/22,14.32,0.03,0.4,0,33,35,20,320,29.1
2/19/22,16.11,0.03,0.5,0,24,30,13,300,38.9
2/20/22,8.72,0,0,0,25,48,11,190,21
2/21/22,7.83,0,0,0,49,62,40,210,19.9
2/22/22,10.07,0.56,0,0,52,61,47,230,25.1
2/23/22,12.53,0.05,0,0,45,58,27,280,23.9
2/24/22,8.28,0.35,0,0,29,36,25,100,16.1
2/25/22,12.53,0.72,0,0,32,35,23,280,28
2/26/22,8.72,0,0,0,26,35,22,230,15
2/27/22,13.42,0,0,0,32,45,24,280,32
2/28/22,4.7,0,0,0,33,41,24,320,12.1
3/1/22,10.51,0.04,0,0,42,58,32,280,23.9
3/2/22,6.49,0,0,0,42,53,30,270,17
3/3/22,12.08,0.11,0.1,0,36,49,22,330,30
3/4/22,3.13,0,0,0,27,42,16,30,8.9
3/5/22,5.82,0,0,0,43,72,31,220,16.1
3/6/22,14.09,0.02,0,0,63,68,57,220,29.1
3/7/22,14.09,0.56,0,0,58,62,35,290,49
3/8/22,6.93,0.01,0,0,35,38,31,300,19.9
3/9/22,5.59,0.3,3,0,33,37,29,320,13
3/10/22,1.79,0,0,1.2,35,48,24,330,8.1
3/11/22,7.61,0.19,1.7,0,41,56,27,330,25.1
3/12/22,18.34,0.78,8,7.9,26,30,15,300,35.1
3/13/22,10.74,0,0,5.1,20,36,9,230,21.9
3/14/22,8.05,0,0,3.9,40,57,28,190,21
3/15/22,4.92,0,0,0,49,61,33,270,17
3/16/22,3.13,0,0,0,52,68,37,210,14.1
3/17/22,3.13,0,0,0,56,68,46,300,13
3/18/22,4.7,0.06,0,0,58,70,43,150,18.1
3/19/22,10.74,0.04,0,0,55,61,43,250,25.9
3/20/22,12.3,0.05,0,0,44,52,37,300,23.9
3/21/22,5.59,0,0,0,49,64,36,280,18.1
3/22/22,6.93,0,0,0,49,54,43,80,16.1
3/23/22,13.87,0.5,0,0,51,63,44,110,28
3/24/22,7.61,0,0,0,53,60,44,210,17
3/25/22,9.84,0.03,0,0,43,45,38,240,18.1
3/26/22,15.21,0.16,0.9,0,37,39,31,280,28
3/27/22,15.66,0.25,2.5,1.2,29,31,24,290,31.1
3/28/22,14.76,0.04,0.9,0,23,27,18,310,31.1
3/29/22,2.91,0,0,0,25,41,14,260,10.1
3/30/22,9.62,0.13,0,0,45,76,32,140,18.1
3/31/22,15.21,0.04,0,0,64,71,41,230,33.1
4/1/22,14.09,0.05,0.2,0,40,42,33,280,35.1
4/2/22,4.47,0,0,0,39,49,34,180,12.1
4/3/22,12.53,0.04,0,0,41,45,35,300,23.9
4/4/22,3.58,0,0,0,38,47,28,200,12.1
4/5/22,5.14,0.43,0,0,46,58,32,120,13
4/6/22,8.28,0.72,0,0,52,58,48,150,19.9
4/7/22,6.93,0.06,0,0,51,55,40,280,23
4/8/22,6.71,0.01,0,0,42,48,36,190,21.9
4/9/22,9.17,0.24,0,0,40,46,35,300,23.9
4/10/22,9.62,0,0,0,40,52,35,310,21.9
4/11/22,6.26,0.25,0,0,46,59,36,210,18.1
4/12/22,5.59,0.1,0,0,55,66,48,340,21
4/13/22,9.4,0,0,0,65,82,55,230,25.1
4/14/22,12.53,0.02,0,0,61,69,47,300,31.1
4/15/22,12.08,0,0,0,55,69,41,210,29.1
4/16/22,10.51,0.26,0,0,55,63,39,220,25.9
4/17/22,8.28,0,0,0,40,46,32,360,18.1
4/18/22,12.53,0.61,0,0,38,41,33,150,23
4/19/22,11.41,0.17,0.7,0,35,40,33,290,23.9
4/20/22,4.47,0,0,0,40,56,29,160,13
4/21/22,8.28,0.19,0,0,53,59,48,230,21
4/22/22,3.8,0,0,0,55,67,42,40,10.1
4/23/22,6.26,0,0,0,65,82,53,290,17
4/24/22,6.71,0,0,0,72,84,57,210,19.9
4/25/22,10.51,0.08,0,0,73,82,56,320,25.1
4/26/22,10.74,0,0,0,55,56,42,300,25.1
4/27/22,14.54,0,0,0,42,43,32,300,23.9
4/28/22,8.05,0,0,0,38,53,29,290,16.1
4/29/22,3.8,0,0,0,46,64,29,340,10.1
4/30/22,5.59,0,0,0,55,70,43,110,12.1
5/1/22,7.38,0.39,0,0,60,72,52,340,23
5/2/22,6.93,0,0,0,60,68,52,270,17
5/3/22,5.82,0.64,0,0,59,70,49,300,45
5/4/22,8.72,0.16,0,0,59,61,53,300,17
5/5/22,4.92,0.01,0,0,57,67,51,70,13
5/6/22,9.4,1.67,0,0,56,56,49,70,18.1
5/7/22,12.08,0.59,0,0,51,53,45,70,23
5/8/22,6.04,0,0,0,51,65,41,60,16.1
5/9/22,6.04,0,0,0,57,72,40,140,16.1
5/10/22,6.26,0,0,0,62,77,43,130,14.1
5/11/22,3.13,0,0,0,66,81,46,50,14.1
5/12/22,6.93,0,0,0,67,81,47,130,18.1
5/13/22,7.61,0,0,0,70,79,61,100,21.9
5/14/22,3.8,0.01,0,0,70,81,60,290,15
5/15/22,3.8,0,0,0,69,82,59,230,14.1
5/16/22,8.95,0.47,0,0,65,70,51,320,35.1
5/17/22,10.51,0,0,0,60,70,50,320,25.9
5/18/22,3.8,0.24,0,0,54,60,42,120,12.1
5/19/22,7.61,0,0,0,62,76,56,290,17
5/20/22,10.29,0.02,0,0,70,83,64,210,21
5/21/22,9.62,0.02,0,0,79,87,64,290,36
5/22/22,8.95,0.01,0,0,67,76,53,320,25.9
5/23/22,4.7,0.01,0,0,56,62,50,30,10.1
5/24/22,6.93,0,0,0,60,68,50,120,13
5/25/22,10.51,0,0,0,64,75,54,130,19.9
5/26/22,6.93,0.08,0,0,66,78,58,210,15
5/27/22,6.26,0.59,0,0,66,73,59,210,17
5/28/22,7.16,0.12,0,0,62,70,55,310,17
5/29/22,2.91,0,0,0,65,79,52,160,12.1
5/30/22,4.47,0,0,0,73,86,59,210,15
5/31/22,6.71,0,0,0,76,88,61,290,18.1
6/1/22,6.71,0.81,0,0,79,88,66,330,38
6/2/22,5.37,0.16,0,0,68,73,54,340,18.1
6/3/22,5.14,0,0,0,62,76,50,310,17
6/4/22,7.16,0,0,0,65,74,51,310,14.1
6/5/22,3.58,0,0,0,65,78,54,80,8.9
6/6/22,7.38,0,0,0,69,82,56,210,18.1
6/7/22,7.83,0.64,0,0,68,74,60,210,18.1
6/8/22,4.03,0.57,0,0,64,77,52,300,21
6/9/22,10.74,0,0,0,64,69,57,300,21
6/10/22,3.58,0,0,0,64,75,53,320,15
6/11/22,5.14,0,0,0,65,75,57,180,10.1
6/12/22,5.14,0,0,0,68,79,61,240,14.1
6/13/22,3.58,0.01,0,0,75,86,68,190,8.9
6/14/22,6.71,0.13,0,0,74,79,66,220,18.1
6/15/22,5.14,0,0,0,78,92,69,200,13
6/16/22,9.17,0,0,0,83,91,71,230,21
6/17/22,14.54,0,0,0,77,84,68,320,30
6/18/22,15.88,0,0,0,65,71,53,320,28
6/19/22,9.84,0,0,0,61,74,46,310,23
6/20/22,3.8,0,0,0,63,70,56,120,13
6/21/22,5.82,0,0,0,72,89,60,240,16.1
6/22/22,6.93,0.43,0,0,80,94,68,330,44.1
6/23/22,9.62,0,0,0,74,83,65,320,16.1
6/24/22,3.13,0,0,0,72,83,57,310,12.1
6/25/22,2.01,0,0,0,74,88,59,210,12.1
6/26/22,6.93,0.03,0,0,76,83,68,210,18.1
6/27/22,9.84,0.22,0,0,71,77,57,310,19.9
6/28/22,2.91,0,0,0,65,76,53,300,12.1
6/29/22,3.8,0,0,0,69,82,54,280,14.1
6/30/22,4.47,0,0,0,73,87,56,200,14.1
7/1/22,7.61,0.06,0,0,77,89,65,210,19.9
7/2/22,5.82,0.04,0,0,75,85,68,310,17
7/3/22,5.14,0,0,0,74,85,63,350,16.1
7/4/22,3.36,0,0,0,74,86,58,210,10.1
7/5/22,8.28,0.22,0,0,75,83,69,230,17
7/6/22,4.92,0.67,0,0,76,82,70,290,15
7/7/22,6.49,0,0,0,75,84,67,330,13
7/8/22,3.58,0,0,0,73,78,66,320,8.9
7/9/22,8.05,0,0,0,74,85,68,40,17
7/10/22,4.7,0,0,0,74,86,63,310,10.1
7/11/22,7.83,0,0,0,76,86,63,210,17
7/12/22,9.84,0,0,0,79,89,72,290,21.9
7/13/22,6.26,0.27,0,0,75,84,63,330,38.9
7/14/22,6.49,0,0,0,69,80,61,300,14.1
7/15/22,3.8,0,0,0,72,84,59,270,13
7/16/22,4.03,0.11,0,0,69,76,63,290,12.1
7/17/22,5.82,1.17,0,0,71,77,65,140,18.1
7/18/22,8.05,0.17,0,0,71,77,68,200,15
7/19/22,6.04,0,0,0,75,85,67,210,15
7/20/22,9.62,0.21,0,0,79,88,69,280,23
7/21/22,8.28,0,0,0,77,86,67,300,21.9
7/22/22,7.16,0,0,0,78,88,68,280,21
7/23/22,7.16,0.14,0,0,76,89,66,290,36
7/24/22,10.51,0,0,0,76,90,68,210,21.9
7/25/22,8.95,0.49,0,0,79,82,65,310,19.9
7/26/22,3.58,0,0,0,70,78,59,220,12.1
7/27/22,5.82,0.08,0,0,72,79,66,210,15
7/28/22,7.61,0.06,0,0,76,83,72,300,15
7/29/22,4.47,0,0,0,73,79,63,310,13
7/30/22,4.03,0,0,0,71,82,60,300,14.1
7/31/22,2.24,0,0,0,69,75,62,150,8.9
8/1/22,6.49,0.06,0,0,69,80,62,210,15
8/2/22,7.61,0,0,0,73,84,67,300,19.9
8/3/22,5.59,0,0,0,75,88,61,210,17
8/4/22,4.92,0.02,0,0,78,88,71,300,35.1
8/5/22,5.37,0,0,0,76,87,69,60,14.1
8/6/22,4.7,0.31,0,0,74,82,69,230,15
8/7/22,5.82,0.21,0,0,77,85,71,280,18.1
8/8/22,7.16,0,0,0,76,85,71,210,15
8/9/22,7.38,0.13,0,0,76,77,70,10,15
8/10/22,4.03,0,0,0,71,74,65,340,8.9
8/11/22,7.38,0.02,0,0,69,79,59,340,18.1
8/12/22,7.16,0,0,0,68,79,57,350,16.1
8/13/22,2.91,0,0,0,66,78,51,340,8.9
8/14/22,2.68,0,0,0,66,71,61,290,8.9
8/15/22,6.93,0,0,0,67,75,59,40,16.1
8/16/22,8.05,0.05,0,0,68,78,62,80,21.9
8/17/22,4.92,0.14,0,0,67,78,61,70,18.1
8/18/22,2.24,0,0,0,68,82,55,320,14.1
8/19/22,2.01,0,0,0,72,85,58,240,12.1
8/20/22,4.7,0.17,0,0,74,87,62,290,23
8/21/22,4.7,1.58,0,0,71,79,62,190,18.1
8/22/22,5.82,0.57,0,0,69,78,64,350,23
8/23/22,6.71,0,0,0,70,80,63,280,15
8/24/22,2.68,0,0,0,72,83,61,230,8.9
8/25/22,2.91,0,0,0,72,84,61,230,10.1
8/26/22,6.49,0.05,0,0,74,82,67,280,18.1
8/27/22,4.03,0,0,0,71,81,63,340,8.9
8/28/22,3.13,0,0,0,72,87,59,210,14.1
8/29/22,7.16,0.03,0,0,77,88,68,310,17
8/30/22,7.61,0.05,0,0,71,77,64,300,21
8/31/22,7.83,0,0,0,68,78,58,290,17
9/1/22,4.92,0,0,0,70,81,60,290,15
9/2/22,3.13,0,0,0,71,84,59,130,13
9/3/22,3.58,0,0,0,73,81,65,210,12.1
9/4/22,3.8,0.83,0,0,71,76,65,210,21.9
9/5/22,3.13,1.71,0,0,71,76,67,320,12.1
9/6/22,5.82,0.06,0,0,69,75,66,330,14.1
9/7/22,8.5,0.04,0,0,68,77,64,340,15
9/8/22,4.47,0,0,0,69,78,60,10,12.1
9/9/22,5.14,0,0,0,68,81,56,150,14.1
9/10/22,5.82,0,0,0,68,73,60,160,10.1
9/11/22,4.25,0.9,0,0,68,74,63,160,12.1
9/12/22,5.82,0.01,0,0,69,75,57,230,14.1
9/13/22,5.82,0,0,0,60,67,52,240,17
9/14/22,4.92,0,0,0,62,74,52,310,13
9/15/22,3.8,0,0,0,65,75,56,300,12.1
9/16/22,1.12,0,0,0,64,78,53,230,8.1
9/17/22,1.79,0,0,0,67,79,55,240,10.1
9/18/22,5.59,0,0,0,69,80,61,280,17
9/19/22,6.26,0.33,0,0,68,74,63,210,14.1
9/20/22,4.7,0,0,0,68,78,58,310,16.1
9/21/22,7.16,0.01,0,0,69,83,59,200,17
9/22/22,14.76,0.7,0,0,66,71,48,310,30
9/23/22,7.38,0,0,0,52,61,42,340,19.9
9/24/22,,0,0,0,55,65,46,210,12.1
9/25/22,9.4,0.27,0,0,62,70,55,280,29.1
9/26/22,10.29,0.03,0,0,58,66,50,300,28
9/27/22,8.72,0.13,0,0,51,59,45,300,19.9
9/28/22,6.71,0.13,0,0,49,60,43,320,19.9
9/29/22,6.71,0,0,0,52,60,47,50,12.1
9/30/22,6.49,0,0,0,50,59,42,40,13
10/1/22,10.51,0.45,0,0,52,54,50,30,19.9
10/2/22,10.07,0.05,0,0,56,66,49,30,17
10/3/22,5.37,0,0,0,52,63,40,20,15
10/4/22,6.26,0,0,0,51,59,42,360,13
10/5/22,4.47,0,0,0,56,71,43,340,13
10/6/22,3.58,0,0,0,56,67,44,230,10.1
10/7/22,9.4,0,0,0,54,58,45,310,19.9
10/8/22,7.16,0,0,0,47,53,39,270,16.1
10/9/22,6.71,0,0,0,46,59,37,230,19.9
10/10/22,4.7,0,0,0,52,66,42,230,15
10/11/22,2.46,0,0,0,56,69,43,160,12.1
10/12/22,6.26,0.07,0,0,56,71,44,190,15
10/13/22,8.5,0.43,0,0,58,61,42,290,25.9
10/14/22,4.7,0,0,0,48,61,35,230,19.9
10/15/22,9.62,0,0,0,54,61,37,270,21.9
10/16/22,5.37,0,0,0,49,64,36,240,17